"Orig","Dest","DrivingMiles","EuclidMiles","price","TransBay"
"HAYW","MONT",0,20.8079019098242,4.85,"TRUE"
"HAYW","NBRK",0,19.1753058157818,3.55,"FALSE"
"HAYW","NCON",0,35.0340964446563,5.2,"FALSE"
"HAYW","ORIN",0,21.2034639057498,3.75,"FALSE"
"HAYW","PHIL",0,29.5271110919812,4.65,"FALSE"
"HAYW","PITT",0,39.501341865193,5.7,"FALSE"
"HAYW","PLZA",0,21.3555172777609,3.75,"FALSE"
"HAYW","POWL",0,21.2268351042599,4.85,"TRUE"
"HAYW","RICH",0,25.306656668376,4.1,"FALSE"
"HAYW","ROCK",0,16.8163371908758,3.3,"FALSE"
"HAYW","SANL",0,5.39762714759376,1.85,"FALSE"
"HAYW","SBRN",0,33.6795439614689,5.7,"TRUE"
"HAYW","SFIA",0,35.6628515983159,10.2,"TRUE"
"HAYW","SHAY",0,2.96806240631416,1.85,"FALSE"
"HAYW","SSAN",0,31.2940249215674,5.45,"TRUE"
"HAYW","UCTY",0,6.67990614985771,1.85,"FALSE"
"HAYW","WCRK",0,27.8371495931964,4.5,"FALSE"
"HAYW","WDUB",0,13.7729257733722,3.45,"FALSE"
"HAYW","WOAK",0,14.7973005541692,3.3,"FALSE"
"LAFY","12TH",0,10.9687030282999,2.95,"FALSE"
"LAFY","16TH",0,20.2403167927492,4.8,"TRUE"
"LAFY","19TH",0,10.6462135186478,2.95,"FALSE"
"LAFY","24TH",0,21.1262038294248,4.85,"TRUE"
"LAFY","ASHB",0,10.9288140858602,2.85,"FALSE"
"LAFY","BALB",0,23.7602348078146,5.1,"TRUE"
"LAFY","BAYF",0,21.821341227251,3.9,"FALSE"
"LAFY","CAST",0,24.6677001815885,4.15,"FALSE"
"LAFY","CIVC",0,19.1910111992424,4.75,"TRUE"
"LAFY","COLM",0,26.8641876036041,5.15,"TRUE"
"LAFY","COLS",0,16.3183415679391,3.35,"FALSE"
"LAFY","CONC",0,8.33952837942985,1.85,"FALSE"
"LAFY","DALY",0,25.3744163363539,5.2,"TRUE"
"LAFY","DBRK",0,12.09431599597,3,"FALSE"
"LAFY","DELN",0,17.0073699987919,3.45,"FALSE"
"LAFY","DUBL",0,34.2985156483919,5.2,"FALSE"
"LAFY","EMBR",0,17.8766793752591,4.75,"TRUE"
"LAFY","FRMT",0,34.5831042569983,5.25,"FALSE"
"LAFY","FTVL",0,14.2508642092987,3.2,"FALSE"
"LAFY","GLEN",0,22.7105527360708,5,"TRUE"
"LAFY","HAYW",0,24.6425941077075,4.15,"FALSE"
"LAFY","LAFY",0,0,5.55,"FALSE"
"LAFY","LAKE",0,11.5065635389997,2.95,"FALSE"
"LAFY","MCAR",0,9.22584277551459,2.8,"FALSE"
"LAFY","MLBR",0,34.1848548328682,5.9,"TRUE"
"LAFY","MONT",0,18.2386338594464,4.75,"TRUE"
"LAFY","NBRK",0,12.9843972591039,3.1,"FALSE"
"LAFY","NCON",0,10.3915023369491,2.95,"FALSE"
"LAFY","ORIN",0,3.43913020195746,1.85,"FALSE"
"LAFY","PHIL",0,4.88451698427398,1.85,"FALSE"
"LAFY","PITT",0,14.8587477574858,3.55,"FALSE"
"LAFY","PLZA",0,15.164608721083,3.3,"FALSE"
"LAFY","POWL",0,18.6575670538822,4.75,"TRUE"
"LAFY","RICH",0,19.1157481116981,3.65,"FALSE"
"LAFY","ROCK",0,7.82625691683147,2.6,"FALSE"
"LAFY","SANL",0,19.2449669601135,3.65,"FALSE"
"LAFY","SBRN",0,31.1102759110912,5.6,"TRUE"
"LAFY","SFIA",0,33.0935835479381,10.05,"TRUE"
"LAFY","SHAY",0,27.6106565140217,4.45,"FALSE"
"LAFY","SSAN",0,28.7247568711896,5.35,"TRUE"
"LAFY","UCTY",0,31.3225002575652,4.9,"FALSE"
"LAFY","WCRK",0,3.19455548548919,1.85,"FALSE"
"LAFY","WDUB",0,32.7730141201669,5.05,"FALSE"
"LAFY","WOAK",0,12.2280325037914,3.15,"FALSE"
"LAKE","12TH",0,0.53786051069988,1.85,"FALSE"
"LAKE","16TH",0,9.67355427441941,3.5,"TRUE"
"LAKE","19TH",0,0.860350020351854,1.85,"FALSE"
"LAKE","24TH",0,10.559441311095,3.6,"TRUE"
"LAKE","ASHB",0,3.98369207383059,1.85,"FALSE"
"LAKE","BALB",0,13.1934722894849,3.95,"TRUE"
"LAKE","BAYF",0,10.3147776882513,2.75,"FALSE"
"LAKE","CAST",0,13.1611366425887,3.2,"FALSE"
"LAKE","CIVC",0,8.62424868091261,3.3,"TRUE"
"LAKE","COLM",0,16.2974250852743,4.05,"TRUE"
"LAKE","COLS",0,4.81177802893933,1.85,"FALSE"
"LAKE","CONC",0,19.8460919184295,3.9,"FALSE"
"LAKE","DALY",0,14.8076538180241,4.1,"TRUE"
"LAKE","DBRK",0,5.14919398394036,1.85,"FALSE"
"LAKE","DELN",0,10.0622479867623,2.45,"FALSE"
"LAKE","DUBL",0,22.7919521093922,4.25,"FALSE"
"LAKE","EMBR",0,7.30991685692938,3.3,"TRUE"
"LAKE","FRMT",0,23.0765407179986,4.3,"FALSE"
"LAKE","FTVL",0,2.74430067029892,1.85,"FALSE"
"LAKE","GLEN",0,12.143790217741,3.85,"TRUE"
"LAKE","HAYW",0,13.1360305687078,3.2,"FALSE"
"LAKE","LAFY",0,11.5065635389997,2.95,"FALSE"
"LAKE","LAKE",0,0,5.55,"FALSE"
"LAKE","MCAR",0,2.28072076348498,1.85,"FALSE"
"LAKE","MLBR",0,23.6180923145384,4.8,"TRUE"
"LAKE","MONT",0,7.67187134111667,3.3,"TRUE"
"LAKE","NBRK",0,6.03927524707428,1.9,"FALSE"
"LAKE","NCON",0,21.8980658759488,4.1,"FALSE"
"LAKE","ORIN",0,8.0674333370423,2.35,"FALSE"
"LAKE","PHIL",0,16.3910805232737,3.55,"FALSE"
"LAKE","PITT",0,26.3653112964855,4.6,"FALSE"
"LAKE","PLZA",0,8.21948670905338,2.2,"FALSE"
"LAKE","POWL",0,8.0908045355524,3.3,"TRUE"
"LAKE","RICH",0,12.1706260996685,2.8,"FALSE"
"LAKE","ROCK",0,3.68030662216823,1.85,"FALSE"
"LAKE","SANL",0,7.73840342111373,2.4,"FALSE"
"LAKE","SBRN",0,20.5435133927614,4.5,"TRUE"
"LAKE","SFIA",0,22.5268210296084,8.95,"TRUE"
"LAKE","SHAY",0,16.1040929750219,3.5,"FALSE"
"LAKE","SSAN",0,18.1579943528599,4.25,"TRUE"
"LAKE","UCTY",0,19.8159367185655,3.95,"FALSE"
"LAKE","WCRK",0,14.7011190244889,3.4,"FALSE"
"LAKE","WDUB",0,21.2664505811671,4.1,"FALSE"
"LAKE","WOAK",0,1.66126998546167,1.85,"FALSE"
"MCAR","12TH",0,1.74286025278536,1.85,"FALSE"
"MCAR","16TH",0,11.0144740172346,3.7,"TRUE"
"MCAR","19TH",0,1.42037074313319,1.85,"FALSE"
"MCAR","24TH",0,11.9003610539102,3.8,"TRUE"
"MCAR","ASHB",0,1.70297131034561,1.85,"FALSE"
"MCAR","BALB",0,14.5343920323001,4.05,"TRUE"
"MCAR","BAYF",0,12.5954984517364,2.95,"FALSE"
"MCAR","CAST",0,15.4418574060739,3.3,"FALSE"
"MCAR","CIVC",0,9.96516842372778,3.5,"TRUE"
"MCAR","COLM",0,17.6383448280895,4.15,"TRUE"
"MCAR","COLS",0,7.09249879242449,2.15,"FALSE"
"MCAR","CONC",0,17.5653711549445,3.9,"FALSE"
"MCAR","DALY",0,16.1485735608393,4.2,"TRUE"
"MCAR","DBRK",0,2.86847322045538,1.85,"FALSE"
"MCAR","DELN",0,7.78152722327735,2.25,"FALSE"
"MCAR","DUBL",0,25.0726728728773,4.35,"FALSE"
"MCAR","EMBR",0,8.65083659974456,3.5,"TRUE"
"MCAR","FRMT",0,25.3572614814838,4.35,"FALSE"
"MCAR","FTVL",0,5.02502143378408,1.85,"FALSE"
"MCAR","GLEN",0,13.4847099605562,4,"TRUE"
"MCAR","HAYW",0,15.416751332193,3.3,"FALSE"
"MCAR","LAFY",0,9.22584277551469,2.8,"FALSE"
"MCAR","LAKE",0,2.28072076348516,1.85,"FALSE"
"MCAR","MCAR",0,0,5.55,"FALSE"
"MCAR","MLBR",0,24.9590120573536,4.9,"TRUE"
"MCAR","MONT",0,9.01279108393185,3.5,"TRUE"
"MCAR","NBRK",0,3.7585544835893,1.85,"FALSE"
"MCAR","NCON",0,19.6173451124638,4.1,"FALSE"
"MCAR","ORIN",0,5.78671257355732,1.85,"FALSE"
"MCAR","PHIL",0,14.1103597597887,3.5,"FALSE"
"MCAR","PITT",0,24.0845905330005,4.6,"FALSE"
"MCAR","PLZA",0,5.9387659455684,2,"FALSE"
"MCAR","POWL",0,9.43172427836758,3.5,"TRUE"
"MCAR","RICH",0,9.88990533618354,2.6,"FALSE"
"MCAR","ROCK",0,1.39958585868326,1.85,"FALSE"
"MCAR","SANL",0,10.0191241845989,2.6,"FALSE"
"MCAR","SBRN",0,21.8844331355766,4.6,"TRUE"
"MCAR","SFIA",0,23.8677407724236,9.05,"TRUE"
"MCAR","SHAY",0,18.3848137385071,3.55,"FALSE"
"MCAR","SSAN",0,19.498914095675,4.35,"TRUE"
"MCAR","UCTY",0,22.0966574820507,4.05,"FALSE"
"MCAR","WCRK",0,12.4203982610039,3.3,"FALSE"
"MCAR","WDUB",0,23.5471713446523,4.2,"FALSE"
"MCAR","WOAK",0,3.00218972827685,1.85,"FALSE"
"MLBR","12TH",0,23.2161518045679,4.8,"TRUE"
"MLBR","16TH",0,13.9445380401187,4.45,"FALSE"
"MLBR","19TH",0,23.5386413142199,4.8,"TRUE"
"MLBR","24TH",0,13.0586510034432,4.4,"FALSE"
"MLBR","ASHB",0,26.6619833676986,5,"TRUE"
"MLBR","BALB",0,10.4246200250534,4.05,"FALSE"
"MLBR","BAYF",0,33.9328700027893,5.75,"TRUE"
"MLBR","CAST",0,36.7792289571268,6.05,"TRUE"
"MLBR","CIVC",0,14.9938436336253,4.5,"FALSE"
"MLBR","COLM",0,7.32066722926399,3.6,"FALSE"
"MLBR","COLS",0,28.4298703434774,5.25,"TRUE"
"MLBR","CONC",0,42.5243832122975,6.8,"TRUE"
"MLBR","DALY",0,8.81043849651422,3.8,"FALSE"
"MLBR","DBRK",0,27.8274852778084,5.1,"TRUE"
"MLBR","DELN",0,32.7405392806303,5.5,"TRUE"
"MLBR","DUBL",0,46.4100444239302,7.1,"TRUE"
"MLBR","EMBR",0,16.3081754576087,4.5,"FALSE"
"MLBR","FRMT",0,46.6946330325366,7.1,"TRUE"
"MLBR","FTVL",0,26.362392984837,5.05,"TRUE"
"MLBR","GLEN",0,11.4743020967973,4.15,"FALSE"
"MLBR","HAYW",0,36.7541228832458,6.05,"TRUE"
"MLBR","LAFY",0,34.1848548328677,5.9,"TRUE"
"MLBR","LAKE",0,23.618092314538,4.8,"TRUE"
"MLBR","MCAR",0,24.959012057353,4.9,"TRUE"
"MLBR","MLBR",0,0,5.55,"FALSE"
"MLBR","MONT",0,15.9462209734214,4.5,"FALSE"
"MLBR","NBRK",0,28.7175665409423,5.15,"TRUE"
"MLBR","NCON",0,44.5763571698168,7,"TRUE"
"MLBR","ORIN",0,30.7457246309103,5.55,"TRUE"
"MLBR","PHIL",0,39.0693718171417,6.4,"TRUE"
"MLBR","PITT",0,49.0436025903535,7.5,"TRUE"
"MLBR","PLZA",0,30.8977780029214,5.35,"TRUE"
"MLBR","POWL",0,15.5272877789855,4.5,"FALSE"
"MLBR","RICH",0,34.8489173935365,5.7,"TRUE"
"MLBR","ROCK",0,26.3585979160362,5,"TRUE"
"MLBR","SANL",0,31.3564957356518,5.55,"TRUE"
"MLBR","SBRN",0,3.07457892177715,3.1,"FALSE"
"MLBR","SFIA",0,1.15703045004117,4.25,"FALSE"
"MLBR","SHAY",0,39.72218528956,6.3,"TRUE"
"MLBR","SSAN",0,5.46009796167854,3.1,"FALSE"
"MLBR","UCTY",0,43.4340290331035,6.8,"TRUE"
"MLBR","WCRK",0,37.3794103183569,6.25,"TRUE"
"MLBR","WDUB",0,44.8845428957052,6.95,"TRUE"
"MLBR","WOAK",0,21.9568223290764,4.7,"TRUE"
"MONT","12TH",0,7.26993083114649,3.3,"TRUE"
"MONT","16TH",0,2.00168293330274,1.85,"FALSE"
"MONT","19TH",0,7.59242034079847,3.3,"TRUE"
"MONT","24TH",0,2.88756996997834,1.85,"FALSE"
"MONT","ASHB",0,10.7157623942772,3.75,"TRUE"
"MONT","BALB",0,5.52160094836821,1.9,"FALSE"
"MONT","BAYF",0,17.9866490293679,4.6,"TRUE"
"MONT","CAST",0,20.8330079837054,4.85,"TRUE"
"MONT","CIVC",0,0.952377339795935,1.85,"FALSE"
"MONT","COLM",0,8.62555374415764,3.5,"FALSE"
"MONT","COLS",0,12.483649370056,4.05,"TRUE"
"MONT","CONC",0,26.5781622388761,5.65,"TRUE"
"MONT","DALY",0,7.13578247690742,3.15,"FALSE"
"MONT","DBRK",0,11.881264304387,3.9,"TRUE"
"MONT","DELN",0,16.7943183072089,4.3,"TRUE"
"MONT","DUBL",0,30.4638234505088,5.95,"TRUE"
"MONT","EMBR",0,0.3619544841873,1.85,"FALSE"
"MONT","FRMT",0,30.7484120591153,5.95,"TRUE"
"MONT","FTVL",0,10.4161720114156,3.75,"TRUE"
"MONT","GLEN",0,4.47191887662432,1.85,"FALSE"
"MONT","HAYW",0,20.8079019098244,4.85,"TRUE"
"MONT","LAFY",0,18.2386338594463,4.75,"TRUE"
"MONT","LAKE",0,7.67187134111665,3.3,"TRUE"
"MONT","MCAR",0,9.01279108393159,3.5,"TRUE"
"MONT","MLBR",0,15.9462209734218,4.5,"FALSE"
"MONT","MONT",0,0,5.55,"FALSE"
"MONT","NBRK",0,12.7713455675209,4,"TRUE"
"MONT","NCON",0,28.6301361963954,5.8,"TRUE"
"MONT","ORIN",0,14.7995036574889,4.4,"TRUE"
"MONT","PHIL",0,23.1231508437203,5.25,"TRUE"
"MONT","PITT",0,33.0973816169321,6.3,"TRUE"
"MONT","PLZA",0,14.9515570295,4.15,"TRUE"
"MONT","POWL",0,0.418933194435726,1.85,"FALSE"
"MONT","RICH",0,18.9026964201151,4.5,"TRUE"
"MONT","ROCK",0,10.4123769426148,3.75,"TRUE"
"MONT","SANL",0,15.4102747622304,4.35,"TRUE"
"MONT","SBRN",0,12.8716420516447,4.15,"FALSE"
"MONT","SFIA",0,14.8549496884917,8.65,"FALSE"
"MONT","SHAY",0,23.7759643161386,5.15,"TRUE"
"MONT","SSAN",0,10.4861230117432,3.8,"FALSE"
"MONT","UCTY",0,27.4878080596822,5.6,"TRUE"
"MONT","WCRK",0,21.4331893449355,5.1,"TRUE"
"MONT","WDUB",0,28.9383219222838,5.75,"TRUE"
"MONT","WOAK",0,6.010601355655,3.1,"TRUE"
"NBRK","12TH",0,5.50141473637461,1.9,"FALSE"
"NBRK","16TH",0,14.7730285008238,4.05,"TRUE"
"NBRK","19TH",0,5.17892522672244,1.9,"FALSE"
"NBRK","24TH",0,15.6589155374994,4.1,"TRUE"
"NBRK","ASHB",0,2.05558317324345,1.85,"FALSE"
"NBRK","BALB",0,18.2929465158893,4.3,"TRUE"
"NBRK","BAYF",0,16.3540529353257,3.25,"FALSE"
"NBRK","CAST",0,19.2004118896631,3.55,"FALSE"
"NBRK","CIVC",0,13.723722907317,4,"TRUE"
"NBRK","COLM",0,21.3968993116787,4.4,"TRUE"
"NBRK","COLS",0,10.8510532760137,2.65,"FALSE"
"NBRK","CONC",0,21.3239256385338,4,"FALSE"
"NBRK","DALY",0,19.9071280444285,4.45,"TRUE"
"NBRK","DBRK",0,0.890081263133927,1.85,"FALSE"
"NBRK","DELN",0,4.02297273968805,1.85,"FALSE"
"NBRK","DUBL",0,28.8312273564666,4.6,"FALSE"
"NBRK","EMBR",0,12.4093910833338,4,"TRUE"
"NBRK","FRMT",0,29.115815965073,4.6,"FALSE"
"NBRK","FTVL",0,8.78357591737333,2.35,"FALSE"
"NBRK","GLEN",0,17.2432644441454,4.25,"TRUE"
"NBRK","HAYW",0,19.1753058157822,3.55,"FALSE"
"NBRK","LAFY",0,12.9843972591039,3.1,"FALSE"
"NBRK","LAKE",0,6.03927524707441,1.9,"FALSE"
"NBRK","MCAR",0,3.75855448358925,1.85,"FALSE"
"NBRK","MLBR",0,28.7175665409429,5.15,"TRUE"
"NBRK","MONT",0,12.7713455675211,4,"TRUE"
"NBRK","NBRK",0,0,5.55,"FALSE"
"NBRK","NCON",0,23.3758995960531,4.2,"FALSE"
"NBRK","ORIN",0,9.54526705714657,2.55,"FALSE"
"NBRK","PHIL",0,17.8689142433779,3.6,"FALSE"
"NBRK","PITT",0,27.8431450165898,4.65,"FALSE"
"NBRK","PLZA",0,2.1802114619791,1.85,"FALSE"
"NBRK","POWL",0,13.1902787619568,4,"TRUE"
"NBRK","RICH",0,6.13135085259424,1.85,"FALSE"
"NBRK","ROCK",0,5.15814034227251,1.85,"FALSE"
"NBRK","SANL",0,13.7776786681881,3.05,"FALSE"
"NBRK","SBRN",0,25.6429876191659,4.85,"TRUE"
"NBRK","SFIA",0,27.6262952560128,9.3,"TRUE"
"NBRK","SHAY",0,22.1433682220964,3.85,"FALSE"
"NBRK","SSAN",0,23.2574685792643,4.6,"TRUE"
"NBRK","UCTY",0,25.8552119656399,4.3,"FALSE"
"NBRK","WCRK",0,16.1789527445931,3.45,"FALSE"
"NBRK","WDUB",0,27.3057258282415,4.45,"FALSE"
"NBRK","WOAK",0,6.7607442118661,2.05,"FALSE"
"NCON","12TH",0,21.3602053652489,4.1,"FALSE"
"NCON","16TH",0,30.6318191296981,5.9,"TRUE"
"NCON","19TH",0,21.0377158555967,4.1,"FALSE"
"NCON","24TH",0,31.5177061663737,5.95,"TRUE"
"NCON","ASHB",0,21.3203164228092,4.1,"FALSE"
"NCON","BALB",0,34.1517371447636,6.15,"TRUE"
"NCON","BAYF",0,32.2128435642,4.95,"FALSE"
"NCON","CAST",0,35.0592025185374,5.25,"FALSE"
"NCON","CIVC",0,29.5825135361913,5.8,"TRUE"
"NCON","COLM",0,37.255689940553,6.25,"TRUE"
"NCON","COLS",0,26.709843904888,4.45,"FALSE"
"NCON","CONC",0,2.05197395751939,1.85,"FALSE"
"NCON","DALY",0,35.7659186733028,6.3,"TRUE"
"NCON","DBRK",0,22.4858183329189,4.1,"FALSE"
"NCON","DELN",0,27.3988723357409,4.5,"FALSE"
"NCON","DUBL",0,44.6900179853409,6.3,"FALSE"
"NCON","EMBR",0,28.2681817122081,5.8,"TRUE"
"NCON","FRMT",0,44.9746065939473,6.3,"FALSE"
"NCON","FTVL",0,24.6423665462476,4.25,"FALSE"
"NCON","GLEN",0,33.1020550730197,6.1,"TRUE"
"NCON","HAYW",0,35.0340964446565,5.2,"FALSE"
"NCON","LAFY",0,10.391502336949,2.95,"FALSE"
"NCON","LAKE",0,21.8980658759487,4.1,"FALSE"
"NCON","MCAR",0,19.6173451124635,4.1,"FALSE"
"NCON","MLBR",0,44.5763571698172,7,"TRUE"
"NCON","MONT",0,28.6301361963954,5.8,"TRUE"
"NCON","NBRK",0,23.3758995960528,4.2,"FALSE"
"NCON","NCON",0,0,5.55,"FALSE"
"NCON","ORIN",0,13.8306325389064,3.4,"FALSE"
"NCON","PHIL",0,5.5069853526751,1.85,"FALSE"
"NCON","PITT",0,4.46724542053672,1.85,"FALSE"
"NCON","PLZA",0,25.5561110580319,4.35,"FALSE"
"NCON","POWL",0,29.0490693908311,5.8,"TRUE"
"NCON","RICH",0,29.5072504486471,4.7,"FALSE"
"NCON","ROCK",0,18.2177592537804,3.95,"FALSE"
"NCON","SANL",0,29.6364692970624,4.75,"FALSE"
"NCON","SBRN",0,41.5017782480401,6.7,"TRUE"
"NCON","SFIA",0,43.4850858848871,11.15,"TRUE"
"NCON","SHAY",0,38.0021588509707,5.5,"FALSE"
"NCON","SSAN",0,39.1162592081386,6.45,"TRUE"
"NCON","UCTY",0,41.7140025945142,6,"FALSE"
"NCON","WCRK",0,7.19694685145976,1.85,"FALSE"
"NCON","WDUB",0,43.1645164571158,6.15,"FALSE"
"NCON","WOAK",0,22.6195348407404,4.25,"FALSE"
"ORIN","12TH",0,7.52957282634249,2.35,"FALSE"
"ORIN","16TH",0,16.8011865907917,4.45,"TRUE"
"ORIN","19TH",0,7.20708331669032,2.35,"FALSE"
"ORIN","24TH",0,17.6870736274673,4.5,"TRUE"
"ORIN","ASHB",0,7.48968388390274,2.25,"FALSE"
"ORIN","BALB",0,20.3211046058572,4.7,"TRUE"
"ORIN","BAYF",0,18.3822110252936,3.5,"FALSE"
"ORIN","CAST",0,21.228569979631,3.8,"FALSE"
"ORIN","CIVC",0,15.7518809972849,4.4,"TRUE"
"ORIN","COLM",0,23.4250574016466,4.8,"TRUE"
"ORIN","COLS",0,12.8792113659816,3,"FALSE"
"ORIN","CONC",0,11.7786585813872,1.85,"FALSE"
"ORIN","DALY",0,21.9352861343964,4.85,"TRUE"
"ORIN","DBRK",0,8.65518579401251,2.4,"FALSE"
"ORIN","DELN",0,13.5682397968345,3.1,"FALSE"
"ORIN","DUBL",0,30.8593854464345,4.85,"FALSE"
"ORIN","EMBR",0,14.4375491733017,4.4,"TRUE"
"ORIN","FRMT",0,31.1439740550409,4.85,"FALSE"
"ORIN","FTVL",0,10.8117340073412,2.65,"FALSE"
"ORIN","GLEN",0,19.2714225341133,4.65,"TRUE"
"ORIN","HAYW",0,21.2034639057501,3.75,"FALSE"
"ORIN","LAFY",0,3.43913020195737,1.85,"FALSE"
"ORIN","LAKE",0,8.06743333704229,2.35,"FALSE"
"ORIN","MCAR",0,5.78671257355713,1.85,"FALSE"
"ORIN","MLBR",0,30.7457246309108,5.55,"TRUE"
"ORIN","MONT",0,14.799503657489,4.4,"TRUE"
"ORIN","NBRK",0,9.54526705714643,2.55,"FALSE"
"ORIN","NCON",0,13.8306325389065,3.4,"FALSE"
"ORIN","ORIN",0,0,5.55,"FALSE"
"ORIN","PHIL",0,8.32364718623135,1.85,"FALSE"
"ORIN","PITT",0,18.2978779594432,3.9,"FALSE"
"ORIN","PLZA",0,11.7254785191255,2.85,"FALSE"
"ORIN","POWL",0,15.2184368519247,4.4,"TRUE"
"ORIN","RICH",0,15.6766179097407,3.25,"FALSE"
"ORIN","ROCK",0,4.38712671487401,1.85,"FALSE"
"ORIN","SANL",0,15.805836758156,3.3,"FALSE"
"ORIN","SBRN",0,27.6711457091337,5.25,"TRUE"
"ORIN","SFIA",0,29.6544533459807,9.7,"TRUE"
"ORIN","SHAY",0,24.1715263120642,4.05,"FALSE"
"ORIN","SSAN",0,25.2856266692322,5,"TRUE"
"ORIN","UCTY",0,27.8833700556078,4.55,"FALSE"
"ORIN","WCRK",0,6.63368568744656,1.85,"FALSE"
"ORIN","WDUB",0,29.3338839182094,4.7,"FALSE"
"ORIN","WOAK",0,8.78890230183398,2.55,"FALSE"
"PHIL","12TH",0,15.8532200125738,3.55,"FALSE"
"PHIL","16TH",0,25.124833777023,5.3,"TRUE"
"PHIL","19TH",0,15.5307305029216,3.55,"FALSE"
"PHIL","24TH",0,26.0107208136986,5.35,"TRUE"
"PHIL","ASHB",0,15.8133310701341,3.5,"FALSE"
"PHIL","BALB",0,28.6447517920885,5.55,"TRUE"
"PHIL","BAYF",0,26.7058582115249,4.35,"FALSE"
"PHIL","CAST",0,29.5522171658623,4.65,"FALSE"
"PHIL","CIVC",0,24.0755281835162,5.25,"TRUE"
"PHIL","COLM",0,31.7487045878779,5.65,"TRUE"
"PHIL","COLS",0,21.2028585522129,3.85,"FALSE"
"PHIL","CONC",0,3.45501139515587,1.85,"FALSE"
"PHIL","DALY",0,30.2589333206277,5.7,"TRUE"
"PHIL","DBRK",0,16.9788329802438,3.55,"FALSE"
"PHIL","DELN",0,21.8918869830658,3.9,"FALSE"
"PHIL","DUBL",0,39.1830326326658,5.7,"FALSE"
"PHIL","EMBR",0,22.761196359533,5.25,"TRUE"
"PHIL","FRMT",0,39.4676212412722,5.7,"FALSE"
"PHIL","FTVL",0,19.1353811935725,3.65,"FALSE"
"PHIL","GLEN",0,27.5950697203446,5.5,"TRUE"
"PHIL","HAYW",0,29.5271110919814,4.65,"FALSE"
"PHIL","LAFY",0,4.88451698427385,1.85,"FALSE"
"PHIL","LAKE",0,16.3910805232736,3.55,"FALSE"
"PHIL","MCAR",0,14.1103597597884,3.5,"FALSE"
"PHIL","MLBR",0,39.0693718171421,6.4,"TRUE"
"PHIL","MONT",0,23.1231508437203,5.25,"TRUE"
"PHIL","NBRK",0,17.8689142433777,3.6,"FALSE"
"PHIL","NCON",0,5.50698535267515,1.85,"FALSE"
"PHIL","ORIN",0,8.32364718623131,1.85,"FALSE"
"PHIL","PHIL",0,0,5.55,"FALSE"
"PHIL","PITT",0,9.97423077321186,1.85,"FALSE"
"PHIL","PLZA",0,20.0491257053568,3.75,"FALSE"
"PHIL","POWL",0,23.542084038156,5.25,"TRUE"
"PHIL","RICH",0,24.000265095972,4.15,"FALSE"
"PHIL","ROCK",0,12.7107739011053,3.35,"FALSE"
"PHIL","SANL",0,24.1294839443873,4.15,"FALSE"
"PHIL","SBRN",0,35.994792895365,6.1,"TRUE"
"PHIL","SFIA",0,37.978100532212,10.55,"TRUE"
"PHIL","SHAY",0,32.4951734982956,4.9,"FALSE"
"PHIL","SSAN",0,33.6092738554635,5.85,"TRUE"
"PHIL","UCTY",0,36.2070172418391,5.4,"FALSE"
"PHIL","WCRK",0,1.68996149878466,1.85,"FALSE"
"PHIL","WDUB",0,37.6575311044407,5.55,"FALSE"
"PHIL","WOAK",0,17.1125494880653,3.65,"FALSE"
"PITT","12TH",0,25.8274507857856,4.6,"FALSE"
"PITT","16TH",0,35.0990645502348,6.4,"TRUE"
"PITT","19TH",0,25.5049612761334,4.6,"FALSE"
"PITT","24TH",0,35.9849515869104,6.45,"TRUE"
"PITT","ASHB",0,25.7875618433458,4.6,"FALSE"
"PITT","BALB",0,38.6189825653003,6.65,"TRUE"
"PITT","BAYF",0,36.6800889847367,5.45,"FALSE"
"PITT","CAST",0,39.5264479390741,5.75,"FALSE"
"PITT","CIVC",0,34.049758956728,6.3,"TRUE"
"PITT","COLM",0,41.7229353610897,6.75,"TRUE"
"PITT","COLS",0,31.1770893254247,4.95,"FALSE"
"PITT","CONC",0,6.51921937805606,1.85,"FALSE"
"PITT","DALY",0,40.2331640938395,6.8,"TRUE"
"PITT","DBRK",0,26.9530637534556,4.6,"FALSE"
"PITT","DELN",0,31.8661177562776,5,"FALSE"
"PITT","DUBL",0,49.1572634058776,6.8,"FALSE"
"PITT","EMBR",0,32.7354271327448,6.3,"TRUE"
"PITT","FRMT",0,49.441852014484,6.8,"FALSE"
"PITT","FTVL",0,29.1096119667843,4.75,"FALSE"
"PITT","GLEN",0,37.5693004935564,6.6,"TRUE"
"PITT","HAYW",0,39.5013418651932,5.7,"FALSE"
"PITT","LAFY",0,14.8587477574856,3.55,"FALSE"
"PITT","LAKE",0,26.3653112964854,4.6,"FALSE"
"PITT","MCAR",0,24.0845905330002,4.6,"FALSE"
"PITT","MLBR",0,49.0436025903538,7.5,"TRUE"
"PITT","MONT",0,33.0973816169321,6.3,"TRUE"
"PITT","NBRK",0,27.8431450165895,4.65,"FALSE"
"PITT","NCON",0,4.46724542053668,1.85,"FALSE"
"PITT","ORIN",0,18.2978779594431,3.9,"FALSE"
"PITT","PHIL",0,9.97423077321178,1.85,"FALSE"
"PITT","PITT",0,0,5.55,"FALSE"
"PITT","PLZA",0,30.0233564785686,4.85,"FALSE"
"PITT","POWL",0,33.5163148113678,6.3,"TRUE"
"PITT","RICH",0,33.9744958691838,5.2,"FALSE"
